title,abstract,content,time
Mất 200 triệu tiền ngân sách cho ‘thần y’ Võ Hoàng Yên mà không ai hết bệnh,"TTO - Huyện Bình Sơn (tỉnh Quảng Ngãi) đã chi 200 triệu tiền ngân sách mua vé máy bay, bao ăn ở cho 'thần y' Võ Hoàng Yên. Đoàn 'thần y' khám chữa bệnh cho 776 người dịp đó nhưng không ai khỏi.","Ngày 22-3, Sở Y tế tỉnh Quảng Ngãi có báo cáo gửi UBND tỉnh Quảng Ngãi về việc khám chữa bệnh của ông Võ Hoàng Yên và nhóm cộng sự trên địa bàn huyện Bình Sơn, tỉnh Quảng Ngãi trước đây. Kết quả cho thấy việc khám chữa bệnh không hiệu quả, Sở Y tế rút kinh nghiệm trong theo dõi, giám sát khám chữa bệnh nhân đạo.  Theo Sở Y tế Quảng Ngãi, về mặt thủ tục, hồ sơ cấp phép cho UBND huyện Bình Sơn tổ chức khám chữa bệnh nhân đạo cho ông Võ Hoàng Yên và đoàn cộng sự là đúng quy định của Bộ Y tế. Sở Y tế Quảng Ngãi cũng yêu cầu đoàn khám thực hiện đúng theo hồ sơ đăng ký và chỉ đạo Trung tâm Y tế huyện Bình Sơn cử cán bộ tham gia giám sát quá trình thực hiện chương trình tại địa phương.  Cùng với đó, qua báo cáo của các đơn vị liên quan, một lần nữa khẳng định việc khám chữa bệnh là không hiệu quả, việc thực hiện các kỹ thuật của ông Võ Hoàng Yên không đúng theo đăng ký.  Sở Y tế Quảng Ngãi rút kinh nghiệm về theo dõi quá trình giám sát chương trình khám chữa bệnh nhân đạo tại địa phương và sẽ tăng cường giám sát trong các chương trình tiếp theo.  Ngoài ra, báo cáo nêu rõ việc khám chữa bệnh nhân đạo theo thông tư 30/2014 của Bộ Y tế là hoạt động từ thiện, miễn phí; việc sử dụng ngân sách nhà nước chi cho hoạt động này (nếu có) là không phù hợp.  Trước đó, tháng 7-2020, UBND huyện Bình Sơn có mời ""thần y"" Võ Hoàng Yên cùng đoàn cộng sự về huyện này khám chữa bệnh miễn phí cho người dân. Sau khi xảy ra sự việc vợ chồng đại gia ""Dũng lò vôi"" tố cáo ông Yên lừa đảo, UBND tỉnh Quảng Ngãi chỉ đạo các sở, ngành liên quan xác minh. Kết quả, đoàn ông Võ Hoàng Yên khám chữa bệnh cho 776 người bị các bệnh câm, điếc bẩm sinh, bại não, bại liệt... nhưng không có người nào khỏi bệnh.  Phía Công an tỉnh Quảng Ngãi cũng xác minh, UBND huyện Bình Sơn đã chi 200 triệu đồng tiền ngân sách huyện để chi trả tiền vé máy bay, ăn ở của đoàn ""thần y"" Võ Hoàng Yên trong thời gian về huyện Bình Sơn khám bệnh cho người dân.  ",22/03/2021 19:28 GMT+7
Tòa án TP.HCM thụ lý vụ ông Lê Vinh Danh kiện Tổng LĐLĐ Việt Nam,"TTO - Tòa án nhân dân TP.HCM đã thụ lý vụ án hành chính theo đơn khởi kiện của ông Lê Vinh Danh - nguyên hiệu trưởng Trường ĐH Tôn Đức Thắng, kiện Tổng liên đoàn Lao động Việt Nam.","Tòa án nhân dân TP.HCM vừa thông báo đã thụ lý vụ án hành chính số 75/2021/TLST-HC về việc ""Khiếu kiện hành vi hành chính"" theo đơn khởi kiện của ông Lê Vinh Danh.  Thông báo này do thẩm phán Phạm Ngọc Duy ký, đã được gửi đến Đoàn chủ tịch Tổng liên đoàn Lao động Việt Nam.Chiều 22-3, trao đổi với Tuổi Trẻ Online, ông Lê Vinh Danh cho biết ông cũng đã nhận được thông báo này.Theo Tòa án nhân dân TP.HCM, những vấn đề cụ thể của người khởi kiện yêu cầu tòa án giải quyết bao gồm: hành vi hành chính không thụ lý giải quyết khiếu nại lần 2 của Đoàn chủ tịch Tổng liên đoàn Lao động Việt Nam; buộc Đoàn chủ tịch Tổng liên đoàn Lao động Việt Nam thụ lý giải quyết khiếu nại lần 2 cho ông Lê Vinh Danh.Kèm theo đơn khởi kiện, người khởi kiện đã nộp các tài liệu, chứng cứ là quyết định 1575/TLĐ ngày 26-1-2021 của Đoàn chủ tịch Tổng liên đoàn Lao động Việt Nam và các tài liệu khác kèm theo.Căn cứ vào điều 126, điều 128 của Luật tố tụng hành chính năm 2015, Tòa án nhân dân TP.HCM đã thông báo cho người bị kiện, người có quyền lợi, nghĩa vụ liên quan được biết.Trong thời hạn 10 ngày kể từ ngày nhận được thông báo, người bị kiện, người có quyền lợi, nghĩa vụ liên quan phải nộp (gửi) cho tòa án văn bản ghi ý kiến của mình về yêu cầu của người khởi kiện và tài liệu, chứng cứ kèm theo hoặc yêu cầu độc lập (nếu có).Trường hợp cần gia hạn thì người được thông báo phải có đơn xin gia hạn gửi cho tòa án nêu rõ lý do; nêu việc xin gia hạn là có căn cứ thì tòa án gia hạn một lần, nhưng không quá 7 ngày. Hết thời hạn này mà người được thông báo không nộp ý kiến bằng văn bản đối với các yêu cầu của người khởi kiện thì tòa án tiếp tục giải quyết vụ án theo quy định của pháp luật.Trong thời hạn 10 ngày kể từ ngày nhận được thông báo, Viện Kiểm sát nhân dân TP.HCM phân công kiểm sát viên, kiểm sát viên dự khuyết (nếu có) thực hiện nhiệm vụ và thông báo cho tòa án.Trong diễn biến liên quan, ngày 22-3, tại buổi thông tin báo chí về hoạt động công đoàn quý 1-2021, ông Vũ Anh Đức - trưởng Ban tổ chức Tổng liên đoàn Lao động Việt Nam - cho biết với sai phạm của ông Lê Vinh Danh, theo đề nghị của Thành ủy TP.HCM, Tổng liên đoàn Lao động Việt Nam đã chuyển cho cơ quan điều tra.Về xử lý sai phạm, ông Đức cho biết trong quá trình thực hiện, quan điểm của Tổng liên đoàn Lao động Việt Nam sẽ xử lý làm sao để thu hồi tài sản thất thoát cao nhất, tránh vấn đề phức tạp phát sinh ảnh hưởng đến hoạt động của Trường đại học Tôn Đức Thắng.Đối với các khiếu nại của ông Lê Vinh Danh, tổng liên đoàn đã thực hiện quy trình thủ tục giải quyết khiếu nại theo đúng quy định.""Sau khi có quyết định cuối cùng của tổng liên đoàn giải quyết khiếu nại của ông Lê Vinh Danh, qua các kênh chúng tôi được biết ông Danh có gửi đơn kiện đến Tòa án nhân dân TP.HCM. Tòa án đã chấp thuận đơn kiện của ông Danh. Do đó, kết luận cuối cùng thuộc thẩm quyền của Tòa án nhân dân TP.HCM"" - ông Đức nói.",22/03/2021 19:18 GMT+7
Cảng Cái Mép - Thị Vải: Tàu hàng xếp dỡ kỷ lục 15.000 container,"TTO - Chiều 22-3, tàu MSC Auriga đã cập cảng SSIT tại Cái Mép - Thị Vải, thị xã Phú Mỹ, tỉnh Bà Rịa - Vũng Tàu. Tàu này sẽ xếp dỡ hơn 15.000 Teus - một kỷ lục của tàu nước ngoài vào “làm hàng” tại Việt Nam.","Cuối giờ chiều 22-3, tàu MSC Auriga (của Hãng tàu MSC, trụ sở chính tại Thụy Sĩ) đã cập cảng của Công ty TNHH liên doanh dịch vụ container quốc tế cảng Sài Gòn - SSA (SSIT) an toàn. Tàu này dài 366 mét, có trọng tải gần 160.000 tấn và chở được 15.000 Teus(1 Teu tương đương 1 container 20 feet). Lần này, tàu MSC Auriga xếp dỡ tổng cộng hơn 15.000 Tues, trong đó có hơn 12.000 Teus bốc xuống cảng và xếp lên hơn 3.000 Teus để xuất hàng sang Mỹ. Đây là con tàu đạt kỷ lục về sản lượng xếp dỡ cao nhất của tàu nước ngoài cập cảng ""làm hàng"" ở Việt Nam.Theo những chuyên gia về hàng hải, đây tuy không phải là con tàu có trọng tải lớn nhất từng ghé Việt Nam nhưng tàu MSC Auriga lại đạt kỷ lục về số lượng container xếp dỡ. Cụ thể, ở khu vực Cái Mép - Thị Vải trước đây cũng có tàu xếp dỡ gần 12.000 Teus. Trong khi đó, các cảng ở miền Bắc hay Cát Lái (TP.HCM) tàu siêu trọng tải không vào được như ở Cái Mép - Thị Vải.  Đại diện cảng SSIT cho biết dự kiến đầu tháng 4-2021, Hãng tàu MSC sẽ khai trương tuyến dịch vụ đi bờ Tây nước Mỹ (tuyến Sentosa) tại cảng này. Theo kế hoạch, đến ngày 24-3 tàu MSC Auriga mới dỡ và xếp xong 15.000 Teus. Đáng chú ý, trong 12.000 Teus mà tàu này đưa xuống cảng thì chủ yếu là các container rỗng - một ""mặt hàng"" khan hiếm của hàng hải Việt Nam thời gian qua.  ",22/03/2021 19:16 GMT+7
Mỹ đứng về phía Philippines trước việc tập trung tàu Trung Quốc ở đá Ba Đầu,"TTO - Ngày 23-3, Bộ Ngoại giao Mỹ cho biết họ đứng về phía Philippines sau khi quốc gia Đông Nam Á này lên tiếng về sự tập trung nhiều tàu của lực lượng dân quân biển của Trung Quốc ở khu vực gần đá Ba Đầu trên Biển Đông.","Bộ Ngoại giao Mỹ kêu gọi Trung Quốc chấm dứt những hành động tương tự. Theo hãng tin Reuters, trong tuyên bố mới ngày 23-3, người phát ngôn của Bộ Ngoại giao Mỹ Ned Price khẳng định: ""Chúng tôi kêu gọi Bắc Kinh ngừng sử dụng lực lượng dân quân biển để đe dọa và khiêu khích những bên khác, hành động này làm suy yếu hòa bình và an ninh"".Gần đây, Philippines cho biết khoảng 220 tàu dân binh và tàu cá Trung Quốc ở gần khu vực đá Ba Đầu và lên tiếng phản đối. Đá Ba Đầu là một rạn san hô hình chữ V, có tổng diện tích khoảng 10km2, nằm trong vùng 12 hải lý của đảo Sinh Tồn Đông, thuộc quyền quản lý và chủ quyền của Việt Nam.Việc cho tàu dân quân biển (ngư dân hoạt động trên tàu cá có vũ trang) của Trung Quốc xuất hiện, đôi khi nhằm mục đích bắt nạt các tàu cá và tàu thực thi pháp luật hợp pháp của nước khác.",23/03/2021 23:22 GMT+7
Lễ hội Bà Thu Bồn được công nhận di sản văn hóa phi vật thể quốc gia,"Tối 23-3, tại không gian cổ kính của khu di tích Dinh Bà, bên dòng sông Thu Bồn hiền hòa, thơ mộng, Lễ hội truyền thống Bà Thu Bồn, huyện Nông Sơn, tỉnh Quảng Nam đã đón bằng công nhận di sản văn hóa phi vật thể cấp quốc gia.","Hàng vạn người dân Quảng Nam và khách thập phương đã về tham dự lễ hội, xem các chương trình nghệ thuật tái hiện lịch sử của di sản, di tích Bà Thu Bồn. Ông Trần Văn Tân, phó chủ tịch UBND tỉnh Quảng Nam, sau khi trao bằng công nhận di tích cho lãnh đạo huyện đã nhắn gửi, Lễ hội Bà Thu Bồn có giá trị văn hóa đặc sắc, đa dạng, phong phú, kết nối các cộng đồng vùng sông núi phía tây Quảng Nam. Do đó địa phương cần nâng cao tuyên truyền, truyền thông Lễ hội Bà Thu Bồn, di tích Dinh Bà thành sản phẩm văn hóa, du lịch, thu hút du khách, tăng cường tính xã hội hóa lễ hội và bảo tồn di sản độc đáo này.Trong phần khai mạc, chủ tịch UBND huyện Nông Sơn Nguyễn Văn Hòa cho rằng, Lễ hội Bà Thu Bồn có vị trí vô cùng quan trọng trong đời sống tâm linh của người dân, nay được công nhận di sản văn hóa phi vật thể cấp quốc gia là sự kiện văn hóa quan trọng, là niềm vinh dự của Đảng bộ, chính quyền và nhân dân xã Quế Trung và huyện Nông Sơn. Huyện sẽ tập trung tuyên truyền, nâng cao nhận thức trong cán bộ và nhân dân về việc gìn giữ, tôn tạo, phát huy các giá trị văn hóa vật thể, phi vật thể, động viên nhân dân đoàn kết, chung sức chung lòng xây dựng quê hương ngày càng văn minh, giàu đẹp. Có giải pháp bảo tồn, phát triển, nâng cao ý thức của cộng đồng bảo tồn di sản, góp phần phát triển du lịch địa phương.Tương truyền Bà là một nữ tướng người Chăm, tài sắc vẹn toàn, từng chinh chiến nhiều trận mạc, trong một lần thất thủ, Bà men theo hướng tây đến Phường Rạnh (nay là xã Quế Trung). Nơi đây địa hình hiểm trở, trước có sông sâu, sau có núi cao, ruộng đồng, rừng núi bao la, đảm bảo cho việc ổn định quân tình chờ cơ hội. Bà đã chọn nơi đây làm nơi sinh sống và là căn cứ đóng quân, đó là Dinh Bà hiện nay. Bên cạnh việc chiêu quân và tổ chức luyện binh, Bà còn cho quân lính đào giếng, đào ao, trồng lúa, chăn nuôi, dạy cho dân làng trồng dâu nuôi tằm, quay tơ, dệt vải, cách dùng thảo mộc trong rừng để chữa bệnh cho người và con vật nuôi.Trong một lần giao tranh bị thất bại, trong lúc thế cùng lực kiệt, bà gieo mình xuống dòng sông tự vẫn, xác Bà trôi về dưới miền xuôi, được nhân dân làng Thu Bồn an táng, thờ phụng và xây dựng lăng Bà ngày nay.Lễ hội Bà Thu Bồn là lễ hội lớn mang màu sắc tín ngưỡng dân gian có từ bao đời, thể hiện tinh thần đoàn kết của các dân tộc Chăm, Cơ Tu, Kinh sinh sống vùng thượng lưu sông Thu Bồn. Lễ hội được tổ chức hằng năm từ ngày mùng 10 đến 12 tháng 2 âm lịch, thể hiện khát vọng phồn vinh, cầu mùa màng bội thu, mưa thuận gió hòa, quốc thái dân an cho cộng đồng làng xã.",23/03/2021 22:35 GMT+7
HLV Chu Đình Nghiêm: ‘Cầu thủ đừng nên triệt hạ và nên giữ đôi chân cho đồng nghiệp’,"TTO – HLV đội Hà Nội Chu Đình Nghiêm đã có những chia sẻ rất thẳng thắn về pha bóng khiến học trò của ông, Đỗ Hùng Dũng, gặp chấn thương kinh hoàng.","Phút 27 trận CLB TP.HCM - CLB Hà Nội tại vòng 5 V-League chiều 23-3, Ngô Hoàng Thịnh có pha vào bóng quyết liệt với Hùng Dũng.Ống kính truyền hình ghi lại toàn bộ hình ảnh này, cho thấy chân của Dũng dường như gãy gập. Anh ôm chân đau đớn và phải rời sân bằng xe cứu thương. Còn Hoàng Thịnh thì lãnh thẻ đỏ trực tiếp.Dù sau đó CLB Hà Nội giành thắng lợi 3-0, nhưng ông Chu Đình Nghiêm không cảm thấy quá vui mừng. Ông nói: ""Đây là chiến thắng của chúng tôi, nhưng tôi không hề thấy may mắn. Chấn thương của Hùng Dũng ảnh hưởng rất nhiều đến toàn đội. Trận này, chúng tôi có hai trụ cột dính chấn thương (Bruno và Hùng Dũng - PV)"".Nói về pha vào bóng như triệt hạ của Hoàng Thịnh, ông Nghiêm đã có những phát biểu thẳng thắn: ""Bóng đá cần quyết liệt và mạnh mẽ nhưng đừng nên ác ý. Một chấn thương dài hạn ảnh hưởng rất nhiều tới sự nghiệp. Đôi chân chính là cần câu cơm của các cầu thủ. Ham bóng là một vấn đề khác. Còn muốn triệt hạ thì nên bỏ. Cầu thủ đừng nên triệt hạ và nên giữ đôi chân cho đồng nghiệp"".Không chỉ những người xem truyền hình, ngay cả các cầu thủ của CLB TP.HCM cũng bị ảnh hưởng tâm lý bởi chấn thương của Hùng Dũng. HLV Alexander Polking của CLB TP.HCM chia sẻ điều này trong buổi họp báo.HLV  Alexander Polking phát biểu: ""Tôi nhìn thái độ cầu thủ là biết tình huống va chạm dẫn đến hệ quả lớn. Chúng ta là người trong nghề, khi nhìn đối phương đau đớn thì bản thân mình cũng ảnh hưởng tâm lý. Tôi không muốn viện cớ đây là lý do, bởi cầu thủ cả hai đội đều bị dao động. Tuy nhiên, sau đó CLB Hà Nội đã chơi tốt hơn"".Chia sẻ về Hoàng Thịnh, ông Polking cho biết vẫn chưa nói chuyện với cầu thủ này. Ông muốn cho Hoàng Thịnh thời gian bình tĩnh lại rồi mới trao đổi với anh.",23/03/2021 22:10 GMT+7
"CLB Hà Nội: Hùng Dũng gãy đôi ống đồng, mất 1 năm hồi phục","TTO - Ngay sau trận đấu, chủ tịch Công ty cổ phần bóng đá T&T Nguyễn Quốc Hội cho biết theo báo cáo của bác sĩ CLB Hà Nội đang ở trong bệnh viện, Hùng Dũng bị gãy đôi ống đồng chân phải.","""Theo báo cáo của bác sĩ, Hùng Dũng có lẽ sáng mai sẽ mổ. Với chấn thương nặng như thế này, anh ấy cần phải cả năm mới có thể hồi phục"", ông nói. Tình huống nói trên diễn ra ở phút 27, Văn Quyết thoát xuống bên cánh trái và thực hiện đường chuyền cho Thành Chung.Bóng bị hậu vệ CLB TP.HCM phá ra đến đúng vị trí của Hùng Dũng. Tiền vệ của CLB Hà Nội khống chế bóng gọn gàng, nhưng nhịp chạm tiếp theo của anh hơi dài.Lúc này, tiền vệ Ngô Hoàng Thịnh lập tức thực hiện cú xoạc bóng cực kỳ thô bạo khiến Hùng Dũng dính chấn thương nặng. Pha quay chậm cho thấy cả hai chân của Hoàng Thịnh đã giẫm lên chân của Hùng Dũng, khiến cổ chân của cầu thủ bên phía Hà Nội bị gập lại.Hoàng Thịnh bị truất quyền thi đấu sau tình huống này, đó là bước ngoặt khiến CLB TP.HCM thua Hà Nội 0-3 ở vòng 5 V-League 2021.",23/03/2021 22:04 GMT+7
"Dân mạng 'cầu nguyện' cho Hùng Dũng, rần rần chỉ trích Hoàng Thịnh 'quá ác'","TTO - Người hâm mộ bóng đá Việt Nam tỏ ra rất lo lắng và cầu nguyện cho Đỗ Hùng Dũng sau chấn thương kinh hoàng, trong khi tiền vệ Ngô Hoàng Thịnh (CLB TP.HCM) lại bị chỉ trích kịch liệt vì pha vào bóng ác của anh.","Tiền vệ Đỗ Hùng Dũng (Hà Nội) đã bị chấn thương kinh hoàng sau pha vào bóng ác ý của tiền vệ Ngô Hoàng Thịnh (CLB TP.HCM). Đoạn video về pha phạm lỗi này của Hoàng Thịnh sau đó được tất cả các tờ báo lớn của Việt Nam đăng tải. Ngay lập tức trên mạng xã hội Facebook, những người hâm mộ bóng đá Việt Nam đã bày tỏ sự lo lắng và cầu nguyện cho Hùng Dũng nhanh chóng bình phục. Người hâm mộ Tiến Minh viết: ""Vào bóng ác quá. Chơi như kiểu triệt đối phương vậy. Mong anh không sao"". Cổ động viên Vũ Lịch cũng động viên: ""Mạnh mẽ lên như cái tên của em nhé. Người hâm mộ cả nước cầu nguyện cho em"". Cổ động viên Đỗ Thanh Tuyền viết: ""Còn gì sự nghiệp con người ta. Lâu lắm Việt Nam mới có một cầu thủ chơi toàn diện thì... buồn"". Nữ cổ động viên Lan Anh: ""Mong mọi điều tốt đẹp sẽ đến với anh ấy. Hùng Dũng cố lên anh"". Bên cạnh những lời chia sẻ và cầu nguyện cho Hùng Dũng thì cư dân mạng lại rất bức xúc với pha phạm lỗi ""quá ác"" của Hoàng Thịnh. Cổ động viên Hoàng Long Trần bình luận: ""Đá ác quá, kiểu vào bóng đạp thẳng chân như thế này nên treo giò vĩnh viễn. Sân bóng chứ không phải võ đài"". CĐV Thanh Vu đã chụp lại cảnh vào bóng của Hoàng Thịnh từ tivi và bình luận đầy giận dữ: ""Giết người chứ đá bóng gì cái kiểu này"". Trên trang Facebook của CLB TP.HCM cũng bị rất nhiều người vào ""chửi mắng"" Hoàng Thịnh rất nặng lời. Ngay cả những fan cứng của CLB TP.HCM cũng không hài lòng với pha phạm lỗi của Hoàng Thịnh. Cổ động viên Phap Koy viết: ""Buồn không biết nói gì luôn anh Thịnh ơi"". Cổ động viên Ky Nguyen viết: ""Hoàng Thịnh nên nghỉ một thời gian để xem lại hành động của mình"".
",23/03/2021 21:55 GMT+7
Anh mặc niệm 126.000 người chết do COVID-19,"TTO - Ngày 23-3, Quốc hội Anh và các cơ quan, công sở khắp cả nước dành một phút mặc niệm vào 12h trưa, tức 19h Việt Nam để tưởng niệm hơn 126.000 người chết vì COVID-19, một con số mà vào thời điểm đầu dịch, ít ai có thể dự đoán được.","Đúng 12 giờ trưa, những người làm việc ở Quốc hội, bệnh viện, nhà thờ, văn phòng cơ quan nhà nước... đồng loạt thực hiện một phút mặc niệm dành cho những người đã khuất. Vào tối cùng ngày, lúc 20h, người dân Anh được kêu gọi ra đứng trước cửa nhà, tay cầm nến hoặc đuốc để một lần nữa nghĩ đến họ. Ngoài ra, tối 23-3, các địa danh trên khắp Vương quốc Anh, từ vòng xoay London Eye, quảng trường Trafalgar, sân vận động Wembley đến lâu đài Cardiff và tòa thị chính Belfast sẽ được thắp sáng bằng màu vàng như màu của ngọn hải đăng, biểu tượng của hi vọng, nhằm chia sẻ với những gia đình có người thân mất do COVID-19.Theo Reuters, cũng trong ngày 23-3, Thủ tướng Anh Boris Johnson yêu cầu người dân Anh ở nhà và ra lệnh đóng cửa phần lớn nền kinh tế do có thêm gần 1.000 ca tử vong vì COVID-19. Tổng số người tử vong do căn bệnh này ở Anh là 126.172 người với 4,3 triệu ca nhiễm. Anh là nước đứng thứ 5 trên toàn thế giới về ảnh hưởng do đại dịch. Trong cuộc họp với nội các, ông Johnson gọi năm 2020 là một năm rất đen tối và đầy khó khăn với người dân. Trong khi tiếc thương những người đã mất vì đại dịch, ông cũng ca ngợi các nhân viên y tế và những người làm những công việc thiết yếu đã giúp đất nước tiếp tục vận hành. Nữ hoàng Elizabeth II cũng tham gia ngày tưởng niệm này bằng cách gửi hoa đến Bệnh viện St. Bartholomew ở London - nơi chồng của bà, Hoàng thân Philip, 99 tuổi, điều trị tại đây hồi đầu tháng. Reuters trích thông điệp của Nữ hoàng: ""Trong khi cùng nhau hướng tới tương lai tươi sáng hơn, ngày hôm nay chúng ta tạm dừng để suy ngẫm về nỗi đau và mất mát của rất nhiều cá nhân và gia đình"". Bà cũng tri ân những người làm công việc thiết yếu suốt năm qua.Trong năm 2020, Anh nhiều lần phải thực hiện phong tỏa khiến bạn bè, người thân trong gia đình không thể gặp nhau trong nhiều tháng, học sinh phải học trực tuyến tại nhà và nhiều ngành nghề chật vật vì thiếu vắng khách hàng.Hiện nay, gần 28 triệu người Anh đã được tiêm ít nhất một liều vắc xin (vaccine) phòng COVID-19, dù ở thời điểm hiện tại vẫn còn lâu mọi người mới có thể trở lại cuộc sống bình thường trước dịch bệnh.",23/03/2021 20:55 GMT+7
"Hàng loạt cán bộ bị kỷ luật, chịu án tù lại dính líu đến sai phạm đất đai ở Mũi Né","TTO - Phần lớn các cá nhân bị nêu trong sai phạm hiện đang chịu án tù, kỷ luật, giáng chức… cũng liên quan đến sai phạm đất đai tại TP Phan Thiết, Bình Thuận trong thời gian qua.","Ngày 23-3, Thanh tra tỉnh Bình Thuận cho biết đã ban hành kết luận thanh tra việc chấp hành các quy định pháp luật về cấp giấy chứng nhận quyền sử dụng và chuyển mục đích sử dụng đất cho vợ chồng bà Trần Thị Ngọc Nữ tại phường Mũi Né, TP Phan Thiết.Theo kết luận, Sở Tài nguyên - môi trường Bình Thuận cấp giấy chứng nhận quyền sử dụng cho bà Nữ, các ông Nguyễn Văn Tài, Đoàn Ngọc Ánh khi thực hiện việc chuyển nhượng một phần quyền sử dụng đất mà không xem xét yếu tố diện tích tách thửa tối thiểu tại địa phương là không đúng quy định.Thanh tra kết luận trách nhiệm này thuộc về ông Hồ Lâm, Lê Nguyễn Thanh Danh - nguyên giám đốc và phó giám đốc Sở Tài nguyên - môi trường Bình Thuận.Ngoài ra, các ông Phạm Văn Quân, Nguyễn Hữu Đức - nguyên giám đốc, phó giám đốc Văn phòng Đăng ký đất đai Bình Thuận và các nhân viên tham mưu cùng chịu trách nhiệm về những sai phạm trên.Kết luận thanh tra còn nêu ra hàng loạt sai phạm của UBND TP Phan Thiết trong việc cho phép chuyển mục đích sử dụng đất cho bà Nữ và ông Ánh. Chi nhánh Văn phòng Đăng ký đất đai Phan Thiết thực hiện không đúng thẩm quyền trong việc chỉnh lý biến động chuyển mục đích sử dụng đất trong vụ việc này.Ngoài ra, UBND TP Phan Thiết còn cấp đổi các giấy chứng nhận quyền sử dụng đất mới khi thực hiện việc tách thửa cho các cá nhân trên mà không xem xét yếu tố chuyển mục đích sử dụng đất là không đúng quy định.Trách nhiệm trong các sai phạm trên thuộc về ông Trần Hoàng Khôi - nguyên phó chủ tịch UBND TP Phan Thiết và các thuộc cấp tại phòng tài nguyên - môi trường.Các ông Nguyễn Ngọc Hải và ông Nguyễn Hữu Hoành - nguyên giám đốc, phó giám đốc Chi nhánh Văn phòng Đăng ký đất đai Phan Thiết cùng ông Bạch Dân Vinh - nguyên phó chi cục trưởng Chi cục Thuế Phan Thiết - liên đới đến các sai phạm trên.Đối với UBND phường Mũi Né, thanh tra kết luận đã thiếu trách nhiệm trong việc thực hiện chức năng quản lý nhà nước về đất đai, xây dựng tại địa phương, chưa xử lý dứt điểm tình trạng người dân xây dựng nhà ở trái phép. Trách nhiệm thuộc về chủ tịch và phó chủ tịch UBND phường Mũi Né phụ trách.Từ những tồn tại, thiếu sót nêu trên, chánh Thanh tra Bình Thuận kiến nghị chủ tịch UBND tỉnh giao Sở Nội vụ chủ trì, phối hợp tham mưu kiểm điểm, có hình thức xử lý phù hợp đối với các tập thể, cá nhân liên quan đến những sai phạm tại Sở Tài nguyên - môi trường, UBND TP Phan Thiết.Chỉ đạo Sở Tài nguyên - môi trường tổ chức kiểm điểm, có hình thức xử lý trách nhiệm các tập thể và cá nhân thuộc thẩm quyền có liên quan trong việc cấp giấy chứng nhận quyền sử dụng đất không đúng quy định pháp luật.Thu hồi các giấy chứng nhận quyền sử dụng đất không đúng quy định, tạm dừng cho phép thực hiện các quyền của người sử dụng đất, chủ sở hữu tài sản gắn liền với đất liên quan đến thửa đất sai phạm.Chỉ đạo UBND TP Phan Thiết tổ chức kiểm điểm, có hình thức xử lý trách nhiệm các tập thể và cá nhân thuộc thẩm quyền có liên quan đến những sai phạm đã chỉ ra như trên.",23/03/2021 20:54 GMT+7
"Livestream trước Đội CSGT Rạch Chiếc, 3 người bị mời về phường","TTO - Chiều 23-3, người đàn ông tên T. cùng một số người khác đến Đội Rạch Chiếc, TP Thủ Đức, TP.HCM giải quyết vi phạm giao thông. Ông T. vào làm việc, 3 người bên ngoài dùng điện thoại quay phim, livestream bị công an mời về phường.","Chiều 23-3, nguồn tin của Tuổi Trẻ Online xác nhận Công an phường Tân Phú, TP Thủ Đức đã mời 3 người đàn ông về phường khi những người này đứng quay phim, livestream trước Đội Cảnh sát giao thông (CSGT) Rạch Chiếc. Cũng theo nguồn tin, công an phường mời 3 người đàn ông về để nhắc nhở liên quan đến vấn đề trật tự trên địa bàn.Cũng chiều cùng ngày, lãnh đạo Phòng CSGT đường bộ - đường sắt (PC08) Công an TP.HCM cho biết lý do dẫn đến vụ việc là chiều 23-3, có một người đàn ông tên L.C.T. (38 tuổi, tạm trú quận 12) đến Đội CSGT Rạch Chiếc để giải quyết vấn đề vi phạm giao thông xảy ra trước đó. Đi cùng ông T. có nhiều người khác.Theo lãnh đạo PC08, trước đó vào trưa 20-3, ông T. điều khiển xe con 7 chỗ chạy trên xa lộ Hà Nội, hướng từ quận 1 đi cầu vượt Trạm 2. Khi đến đoạn thuộc phường Hiệp Phú, TP Thủ Đức thì bị tổ tuần tra Đội CSGT Rạch Chiếc lập biên bản các lỗi: không chấp hành hiệu lệnh, chỉ dẫn của biển báo hiệu, không xuất trình giấy đăng ký xe, giấy CMND.Sau đó, CSGT niêm phong, đưa xe của ông T. về trụ sở đội tạm giữ theo quy định. Trong quá trình cẩu xe, ông T. livestream trên mạng xã hội.Cũng theo lãnh đạo PC08, chiều 23-3, ông T. cùng một số người đàn ông khác đến Đội CSGT Rạch Chiếc để giải quyết vụ việc vi phạm giao thông. Lúc này, những người đàn ông đi cùng ông T. đứng trước Đội CSGT Rạch Chiếc dùng điện thoại quay phim, livestream đăng tải lên mạng xã hội. Công an phường Tân Phú, TP Thủ Đức đã có mặt mời về phường 3 người để nhắc nhở.Lãnh đạo PC08 cho biết thêm ông T. xuất trình được giấy đăng ký xe, nên ông T. đã nhận lại phương tiện.""Hiện lực lượng CSGT đang ra quyết định xử phạt các lỗi liên quan"", lãnh đạo PC08 nói.",23/03/2021 20:50 GMT+7
